Date & Time,Demand,PV,Direct,PV->Storage,Storage->Load,Export,Import,Losses,End SoC,Solar Share (%),Solar Wasted (%)
2020-01-05,11727.8125,10490.0,4065.8125,6394.6875,6030.253728830308,29.5,1631.7462711696917,654.346094276348,710.0876768933443,86.0865249067574,0.2812202097235462
2020-01-12,16136.25,11891.0,5391.75,6499.25,6143.5,0.0,4601.0,665.8376768933449,400.0,71.48655976450539,0.0
2020-01-19,16458.75,13634.0,5680.75,7953.25,6830.025,0.0,3947.975000000001,777.5880517435968,745.6369482564037,76.01291106554264,0.0
2020-01-26,15486.0,11634.0,5033.0,6523.0,5796.299999999999,78.0,4656.700000000001,648.2755140278247,824.0614342285794,69.92961384476301,0.6704486848891181
2020-02-02,15743.25,16112.0,5960.25,10112.25,8847.775,39.5,935.2250000000001,997.5260608541201,1091.01037337446,94.0595175710225,0.2451588877855015
2020-02-09,16755.0,16466.0,6132.25,10229.0,9077.474999999999,104.75,1545.2750000000017,1015.9423453202816,1226.5930280541797,90.77723067740972,0.636159358678489
2020-02-16,15333.75,14902.0,5564.5,8667.181747039835,8584.63857233585,670.3182529601652,1184.6114276641492,909.1362027581639,400.0,92.27448323036342,4.498176439136794
2020-02-23,16728.75,13582.0,6441.0,6963.150711727957,5712.925,177.84928827204317,4574.825,666.3526302755763,983.8730814523807,72.65291788089367,1.3094484484762419
2020-03-01,15716.25,13077.0,6109.25,6950.0,6808.31064055516,17.75,2798.68935944484,724.9299853651868,400.6324555320334,82.19238457364294,0.13573449567943718
2020-03-08,16091.25,18479.0,6376.25,10618.9272895548,8689.282586091795,1483.8227104451992,1025.7174139082047,1014.9538089456236,1315.3233500494161,93.62562004873328,8.029778183046696
2020-03-15,17846.37178030303,13253.0,6410.5,6177.607020114989,6428.198292611014,664.8929798850118,5007.673487692016,664.7320775533905,400.0,71.94010329192533,5.0169243181544685
2020-03-22,18604.5,19676.0,7980.5,11412.105589376539,9438.705186397212,283.3944106234612,1185.294813602788,1096.1952853686644,1277.2051176106625,93.62898861241749,1.4403049940204373
2020-03-29,18732.0,18002.0,8131.75,9795.72074294831,9014.98851269515,74.52925705169082,1585.26148730485,990.3278291746078,1067.6095186892146,91.5371477295278,0.41400542746189767
2020-04-05,21568.5,19962.0,9577.75,10384.25,9791.65,0.0,2199.1,1062.5408126148568,597.6687060743585,89.80411247884648,0.0
2020-04-12,19633.5,20432.0,8977.75,10524.68028694284,8726.094041969935,929.5697130571605,1929.6559580300648,1012.108589245385,1384.1463618018797,90.17161505574622,4.5495776872413884
2020-04-19,20688.0,17370.0,8552.25,8409.094946910142,7820.253668497749,408.6550530898585,4315.496331502251,854.5445081378521,1118.443132076421,79.14009893898758,2.3526485497401177
2020-04-26,21705.420454545456,20670.0,10001.170454545454,10595.545147643363,9368.54659090909,73.284397811183,2335.70340909091,1050.4970389843315,1294.944649826362,89.23907779634014,0.3545447402572956
2020-05-03,23371.5,21182.0,11072.75,9907.245794787825,9155.590257278976,202.00420521217598,3143.1597427210236,1003.656434395309,1042.9437529399008,86.55131359681226,0.9536597356820696
2020-05-10,26055.0,21127.0,12374.25,8752.75,8106.274999999998,0.0,5574.475000000002,887.6513762155091,801.7673767243923,78.60497025522932,0.0
2020-05-17,27687.0,18860.0,12467.0,6393.0,6134.8499999999985,0.0,9085.150000000001,659.9173767243931,400.0,67.18622458193376,0.0
2020-05-24,27012.0,21382.0,13410.25,7971.75,6692.799999999999,0.0,6908.950000000001,771.1145600907937,907.8354399092067,74.42266400118466,0.0
2020-05-31,27075.75,22393.0,13983.5,8409.5,7978.049999999999,0.0,5114.200000000001,863.1009006129846,476.18453929622297,81.11151122314249,0.0
2020-06-07,29402.25,22469.0,15171.75,7297.25,6439.299999999999,0.0,7791.200000000001,722.7889823416372,611.3455569545865,73.50134768597641,0.0
2020-06-14,30879.75,23137.0,15968.0,7169.0,6652.5999999999985,0.0,8259.150000000001,727.7455569545873,400.0,73.25383139436038,0.0
2020-06-21,28734.75,23372.0,14676.0,8696.0,7684.324999999999,0.0,6374.425000000001,861.9148004771932,549.7601995228076,77.81631996102278,0.0
2020-06-28,28723.5,23353.0,14616.0,8737.0,7889.674999999999,0.0,6217.825000000001,875.1266910956477,521.9585084271607,78.35282956464219,0.0
2020-07-05,29748.0,23774.0,15202.5,8571.5,7719.924999999999,0.0,6825.575000000001,857.451565985147,516.0819424420142,77.05534825870647,0.0
2020-07-12,30723.0,23278.0,15497.5,7780.5,7033.8,0.0,8191.7,779.7458015487603,483.0361408932549,73.33691371285356,0.0
2020-07-19,30484.5,22206.0,14704.0,7502.0,6830.575000000001,0.0,8949.925,754.4611408932553,400.0,70.64106349128245,0.0
2020-07-26,29504.25,21464.0,14114.75,7349.25,6614.325000000001,0.0,8775.175,734.9250000000006,400.0,70.2579289424405,0.0
2020-08-02,29473.5,20879.0,13871.5,7007.5,6171.825,0.0,9430.175000000001,693.4515622339277,542.2234377660727,68.00456342137852,0.0
2020-08-09,29448.75,21974.0,14006.0,7968.0,7246.225,0.0,8196.525,800.8582938180449,463.1401439480285,72.16681522984847,0.0
2020-08-16,29611.5,21934.0,13923.75,8010.25,7093.224999999999,0.0,8594.525000000001,794.7502638068233,585.4148801412057,70.97571889299765,0.0
2020-08-23,28598.25,21936.0,13672.0,8264.0,7420.0,0.0,7506.25,825.4479710603462,603.9669090808604,73.75276459223903,0.0
2020-08-30,30622.5,21121.0,14196.0,6925.0,6425.999999999999,0.0,10000.5,702.9669090808611,400.0,67.3426402155278,0.0
2020-09-06,29903.25,19451.0,13436.0,6015.0,5413.499999999999,0.0,11053.75,601.5000000000005,400.0,63.034954394589214,0.0
2020-09-13,28791.0,17589.0,12237.0,5352.0,4816.799999999999,0.0,11737.2,535.2000000000005,400.0,59.2330936751068,0.0
2020-09-20,27331.5,17459.0,11660.25,5798.75,5218.875000000001,0.0,10452.375,579.8750000000006,400.0,61.7570385818561,0.0
2020-09-27,24909.75,18129.0,10748.75,7380.25,6584.924999999999,0.0,7576.075000000001,734.9254966907846,460.399503309216,69.58590511747408,0.0
2020-10-04,22881.75,18212.0,9833.0,8379.0,7368.099999999999,0.0,5680.650000000001,828.5419882636241,642.7575150455925,75.17388311645743,0.0
2020-10-11,21064.5,18209.0,8879.0,9330.0,8344.625,0.0,3840.875000000001,930.1669025162279,697.9656125293654,81.76612309810345,0.0
2020-10-18,19852.5,17354.0,8048.0,9306.0,8251.775,0.0,3552.725,923.9128080872289,828.2778044421376,82.10439491247953,0.0
2020-10-25,18765.0,16772.0,7465.0,9307.0,8598.1,0.0,2701.9000000000005,942.697728341783,594.4800761003552,85.60138555822009,0.0
2020-11-01,18310.5,15117.0,6915.0,8202.0,7268.899999999999,0.0,4126.600000000001,814.0929507223307,713.4871253780254,77.46320417246933,0.0
2020-11-08,16899.9375,13363.0,6279.1875,7083.8125,6672.831249999999,0.0,3947.9187500000007,724.4683753780259,400.0,76.6394476310933,0.0
2020-11-15,18807.0,11548.0,6940.5,4607.5,4146.749999999999,0.0,7719.750000000001,460.7500000000004,400.0,58.95278353804434,0.0
2020-11-22,16438.5,12201.0,5844.75,6356.25,5314.5,0.0,5279.25,613.6566617547062,828.0933382452944,67.88484350761931,0.0
2020-11-29,16503.75,11934.0,5644.5,6270.25,5918.549999999999,19.25,4940.700000000001,641.9180322619536,537.875305983341,70.06316746194047,0.161303837774426
2020-12-06,15555.0,10534.0,5181.0,5353.0,4948.499999999999,0.0,5425.500000000001,542.3753059833418,400.0,65.12054001928641,0.0
2020-12-13,16389.75,12417.0,5908.5,6508.5,5530.875,0.0,4950.375,633.1739058661598,744.4510941338407,69.79590902850867,0.0
2020-12-20,15423.0,12317.0,5425.25,6891.75,6130.525,0.0,3867.225000000001,685.27763152829,820.3984626055513,74.92559813265902,0.0
2020-12-27,15558.75,9209.0,4625.5,4583.5,4523.974999999999,0.0,6409.275000000001,479.92346260555166,400.0,58.80597734393829,0.0
2021-01-03,8472.0,5641.0,2716.25,2924.75,2537.725,0.0,3218.025,287.3605490770268,499.6644509229732,62.01575779036827,0.0
