Date & Time,Demand,PV,Direct,PV->Storage,Storage->Load,Export,Import,Losses,End SoC,Solar Share (%),Solar Wasted (%)
2020-10-18,19852.5,17354.0,8048.0,0.0,0.0,9306.0,11804.5,0.0,1000.0,40.538974940183856,53.624524605278324
2020-10-25,18765.0,16772.0,7465.0,0.0,0.0,9307.0,11300.0,0.0,1000.0,39.781508126831866,55.491295015502025
2020-11-01,18310.5,15117.0,6915.0,0.0,0.0,8202.0,11395.5,0.0,1000.0,37.7652166789547,54.25679698352848
2020-11-08,16899.9375,13363.0,6279.1875,0.0,0.0,7083.8125,10620.75,0.0,1000.0,37.1550930291902,53.01064506473097
2020-11-15,18807.0,11548.0,6940.5,0.0,0.0,4607.5,11866.5,0.0,1000.0,36.90381241027277,39.89868375476273
2020-11-22,16438.5,12201.0,5844.75,0.0,0.0,6356.25,10593.75,0.0,1000.0,35.55525139155032,52.09613966068355
2020-11-29,16503.75,11934.0,5644.5,0.0,0.0,6289.5,10859.25,0.0,1000.0,34.20131788229948,52.702362996480645
2020-12-06,15555.0,10534.0,5181.0,0.0,0.0,5353.0,10374.0,0.0,1000.0,33.3076181292189,50.81640402506171
2020-12-13,16389.75,12417.0,5908.5,0.0,0.0,6508.5,10481.25,0.0,1000.0,36.04997025580012,52.41604252234839
2020-12-20,15423.0,12317.0,5425.25,0.0,0.0,6891.75,9997.75,0.0,1000.0,35.176359981845295,55.95315417715353
2020-12-27,15558.75,9209.0,4625.5,0.0,0.0,4583.5,10933.25,0.0,1000.0,29.72925202860127,49.77196221088066
2021-01-03,8472.0,5641.0,2716.25,0.0,0.0,2924.75,5755.75,0.0,1000.0,32.06149669499528,51.848076582166286
