Date & Time,Demand,PV,Direct,PV->Storage,Storage->Load,Export,Import,Losses,End SoC,Solar Share (%),Solar Wasted (%)
2020-08-16,29611.5,21934.0,13923.750000000002,8010.249999999999,7093.225,0.0,8594.525,794.7502638068233,585.41488,70.97571889299765,0.0
2020-08-23,28598.25,21936.0,13672.0,8264.0,7420.0,0.0,7506.25,825.4479710603463,603.96691,73.75276459223903,0.0
2020-08-30,30622.5,21121.0,14196.0,6925.0,6426.0,0.0,10000.5,702.9669090808611,400.0,67.3426402155278,0.0
2020-09-06,29903.25,19451.0,13436.0,6015.0,5413.5,0.0,11053.75,601.5000000000006,400.0,63.034954394589214,0.0
2020-09-13,28791.0,17589.0,12237.0,5352.0,4816.8,0.0,11737.2,535.2000000000005,400.0,59.2330936751068,0.0
2020-09-20,27331.5,17459.0,11660.25,5798.75,5211.625,0.0,10459.625,579.482828987927,407.64217,61.73051241241791,0.0
2020-09-27,24909.75,18129.0,10748.75,7380.25,6501.725,0.0,7659.275,730.4249962487816,555.74217,69.2518993566776,0.0
2020-10-04,22881.75,18212.0,9833.0,8379.0,7458.55,0.0,5590.2,833.4346597177008,642.75752,75.56917630863025,0.0
2020-10-11,21064.5,18209.0,8879.0,9330.0,8344.625,0.0,3840.875,930.1669025162279,697.96561,81.76612309810345,0.0
2020-10-18,19852.5,17354.0,8048.0,9306.0,8251.775,0.0,3552.725,923.9128080872289,828.2778,82.10439491247953,0.0
